Timestamp,Human readable date,a020a61c376d_borda,context_a020a61c376d_borda,a020a61c376d_externa,context_a020a61c376d_externa,a020a61c376d_fundo,context_a020a61c376d_fundo
1640237669210,2021-12-23 02:34:29,28.0,{},23.25,{},28.25,{}
1640237485621,2021-12-23 02:31:25,28.0,{},23.25,{},28.25,{}
1640237301902,2021-12-23 02:28:21,28.0,{},23.25,{},28.25,{}
1640237118507,2021-12-23 02:25:18,28.0,{},23.25,{},28.25,{}
1640236932444,2021-12-23 02:22:12,28.0,{},23.25,{},28.25,{}
1640236748870,2021-12-23 02:19:08,28.0,{},23.25,{},28.25,{}
1640236565328,2021-12-23 02:16:05,28.0,{},23.25,{},28.25,{}
1640236381925,2021-12-23 02:13:01,28.0,{},23.25,{},28.25,{}
1640236198426,2021-12-23 02:09:58,28.0,{},23.5,{},28.25,{}
1640236014885,2021-12-23 02:06:54,28.0,{},23.25,{},28.5,{}
1640235831520,2021-12-23 02:03:51,28.0,{},23.5,{},28.5,{}
1640235645977,2021-12-23 02:00:45,28.0,{},23.5,{},28.5,{}
1640235462542,2021-12-23 01:57:42,28.0,{},23.5,{},28.25,{}
1640235278945,2021-12-23 01:54:38,28.0,{},23.5,{},28.25,{}
1640235095450,2021-12-23 01:51:35,28.0,{},23.5,{},28.5,{}
1640234911863,2021-12-23 01:48:31,28.0,{},23.5,{},28.5,{}
1640234727898,2021-12-23 01:45:27,28.0,{},23.5,{},28.5,{}
1640234542624,2021-12-23 01:42:22,28.0,{},23.5,{},28.5,{}
1640234356706,2021-12-23 01:39:16,28.0,{},23.5,{},28.25,{}
1640234172977,2021-12-23 01:36:12,28.0,{},23.5,{},28.25,{}
1640233989382,2021-12-23 01:33:09,28.0,{},23.5,{},28.25,{}
1640233805870,2021-12-23 01:30:05,28.25,{},23.5,{},28.5,{}
1640233622118,2021-12-23 01:27:02,28.25,{},23.5,{},28.5,{}
1640233438763,2021-12-23 01:23:58,28.25,{},23.5,{},28.5,{}
1640233255165,2021-12-23 01:20:55,28.25,{},23.5,{},28.5,{}
1640233068666,2021-12-23 01:17:48,28.25,{},23.5,{},28.5,{}
1640232885316,2021-12-23 01:14:45,28.0,{},23.5,{},28.25,{}
1640232701732,2021-12-23 01:11:41,28.25,{},23.5,{},28.5,{}
1640232517992,2021-12-23 01:08:37,28.25,{},23.5,{},28.5,{}
1640232334404,2021-12-23 01:05:34,28.25,{},23.5,{},28.25,{}
1640232150826,2021-12-23 01:02:30,28.25,{},23.5,{},28.25,{}
1640231967080,2021-12-23 00:59:27,28.25,{},23.5,{},28.25,{}
1640231781537,2021-12-23 00:56:21,28.25,{},23.5,{},28.25,{}
1640231598016,2021-12-23 00:53:18,28.25,{},23.25,{},28.25,{}
1640231414611,2021-12-23 00:50:14,28.25,{},23.25,{},28.5,{}
1640231231285,2021-12-23 00:47:11,28.25,{},23.25,{},28.5,{}
1640231047719,2021-12-23 00:44:07,28.25,{},23.25,{},28.5,{}
1640230864157,2021-12-23 00:41:04,28.25,{},23.25,{},28.5,{}
1640230680415,2021-12-23 00:38:00,28.25,{},23.25,{},28.5,{}
1640230492680,2021-12-23 00:34:52,28.25,{},23.25,{},28.5,{}
1640230309134,2021-12-23 00:31:49,28.25,{},23.25,{},28.25,{}
1640230125560,2021-12-23 00:28:45,28.25,{},23.25,{},28.25,{}
1640229942123,2021-12-23 00:25:42,28.25,{},23.25,{},28.25,{}
1640229758557,2021-12-23 00:22:38,28.25,{},23.25,{},28.25,{}
1640229575267,2021-12-23 00:19:35,28.25,{},23.25,{},28.25,{}
1640229391599,2021-12-23 00:16:31,28.25,{},23.0,{},28.5,{}
1640229206108,2021-12-23 00:13:26,28.25,{},23.0,{},28.5,{}
1640229022528,2021-12-23 00:10:22,28.25,{},23.0,{},28.5,{}
1640228839173,2021-12-23 00:07:19,28.25,{},23.0,{},28.5,{}
1640228655654,2021-12-23 00:04:15,28.25,{},23.0,{},28.5,{}
1640228472059,2021-12-23 00:01:12,28.25,{},22.75,{},28.5,{}
1640228288500,2021-12-22 23:58:08,28.25,{},22.75,{},28.25,{}
1640228104761,2021-12-22 23:55:04,28.25,{},22.75,{},28.25,{}
1640227920968,2021-12-22 23:52:00,28.25,{},22.75,{},28.25,{}
1640227734080,2021-12-22 23:48:54,28.25,{},22.75,{},28.25,{}
1640227550269,2021-12-22 23:45:50,28.25,{},22.75,{},28.25,{}
1640227366710,2021-12-22 23:42:46,28.25,{},22.75,{},28.25,{}
1640227182885,2021-12-22 23:39:42,28.25,{},22.75,{},28.25,{}
1640226999306,2021-12-22 23:36:39,28.25,{},23.0,{},28.25,{}
1640226815663,2021-12-22 23:33:35,28.25,{},23.0,{},28.25,{}
1640226632103,2021-12-22 23:30:32,28.25,{},23.0,{},28.25,{}
1640226446268,2021-12-22 23:27:26,28.25,{},23.0,{},28.25,{}
1640226261832,2021-12-22 23:24:21,28.25,{},23.0,{},28.25,{}
1640226077348,2021-12-22 23:21:17,28.25,{},23.0,{},28.25,{}
1640225892867,2021-12-22 23:18:12,28.25,{},23.0,{},28.25,{}
1640225704245,2021-12-22 23:15:04,28.25,{},23.0,{},28.25,{}
1640225520357,2021-12-22 23:12:00,28.25,{},23.0,{},28.25,{}
1640225336784,2021-12-22 23:08:56,28.25,{},23.25,{},28.25,{}
1640225151024,2021-12-22 23:05:51,28.25,{},23.25,{},28.25,{}
1640224967425,2021-12-22 23:02:47,28.25,{},23.25,{},28.25,{}
1640224783336,2021-12-22 22:59:43,28.25,{},23.25,{},28.25,{}
1640224599549,2021-12-22 22:56:39,28.25,{},23.25,{},28.25,{}
1640224415844,2021-12-22 22:53:35,28.25,{},23.25,{},28.25,{}
1640224232535,2021-12-22 22:50:32,28.25,{},23.25,{},28.25,{}
1640224048805,2021-12-22 22:47:28,28.25,{},23.5,{},28.25,{}
1640223862985,2021-12-22 22:44:22,28.25,{},23.5,{},28.25,{}
1640223678657,2021-12-22 22:41:18,28.25,{},23.5,{},28.25,{}
1640223494753,2021-12-22 22:38:14,28.25,{},23.5,{},28.25,{}
1640223311057,2021-12-22 22:35:11,28.25,{},23.5,{},28.25,{}
1640223127437,2021-12-22 22:32:07,28.25,{},23.75,{},28.25,{}
1640222943792,2021-12-22 22:29:03,28.25,{},23.75,{},28.25,{}
1640222760193,2021-12-22 22:26:00,28.25,{},23.75,{},28.25,{}
1640222574350,2021-12-22 22:22:54,28.25,{},23.75,{},28.25,{}
1640222390747,2021-12-22 22:19:50,28.25,{},23.75,{},28.5,{}
1640222207354,2021-12-22 22:16:47,28.25,{},23.75,{},28.5,{}
1640222023728,2021-12-22 22:13:43,28.25,{},23.75,{},28.25,{}
1640221840194,2021-12-22 22:10:40,28.25,{},23.75,{},28.5,{}
1640221656669,2021-12-22 22:07:36,28.25,{},23.75,{},28.5,{}
1640221473081,2021-12-22 22:04:33,28.25,{},23.75,{},28.5,{}
1640221286615,2021-12-22 22:01:26,28.5,{},24.0,{},28.5,{}
1640221102833,2021-12-22 21:58:22,28.5,{},23.75,{},28.5,{}
1640220919249,2021-12-22 21:55:19,28.5,{},23.75,{},28.5,{}
1640220735842,2021-12-22 21:52:15,28.25,{},23.75,{},28.5,{}
1640220552501,2021-12-22 21:49:12,28.5,{},23.75,{},28.5,{}
1640220368776,2021-12-22 21:46:08,28.5,{},24.0,{},28.5,{}
1640220183302,2021-12-22 21:43:03,28.5,{},24.0,{},28.5,{}
1640219999941,2021-12-22 21:39:59,28.5,{},24.0,{},28.5,{}
1640219816385,2021-12-22 21:36:56,28.5,{},24.0,{},28.5,{}
1640219632573,2021-12-22 21:33:52,28.5,{},24.0,{},28.5,{}
1640219448983,2021-12-22 21:30:48,28.5,{},24.0,{},28.5,{}
1640219265477,2021-12-22 21:27:45,28.5,{},24.0,{},28.5,{}
1640219079730,2021-12-22 21:24:39,28.5,{},24.0,{},28.5,{}
1640218895924,2021-12-22 21:21:35,28.5,{},24.25,{},28.5,{}
1640218712201,2021-12-22 21:18:32,28.5,{},24.25,{},28.5,{}
1640218528814,2021-12-22 21:15:28,28.5,{},24.0,{},28.5,{}
1640218345446,2021-12-22 21:12:25,28.5,{},24.0,{},28.5,{}
1640218161947,2021-12-22 21:09:21,28.5,{},24.25,{},28.5,{}
1640217978167,2021-12-22 21:06:18,28.5,{},24.25,{},28.5,{}
1640217792130,2021-12-22 21:03:12,28.5,{},24.25,{},28.5,{}
1640217608748,2021-12-22 21:00:08,28.5,{},24.5,{},28.5,{}
1640217425336,2021-12-22 20:57:05,28.5,{},24.75,{},28.5,{}
1640217241784,2021-12-22 20:54:01,28.5,{},24.75,{},28.75,{}
1640217058493,2021-12-22 20:50:58,28.5,{},24.75,{},28.75,{}
1640216874844,2021-12-22 20:47:54,28.5,{},24.75,{},28.75,{}
1640216691515,2021-12-22 20:44:51,28.5,{},24.75,{},28.75,{}
1640216505533,2021-12-22 20:41:45,28.5,{},25.0,{},28.75,{}
1640216322100,2021-12-22 20:38:42,28.5,{},25.0,{},28.75,{}
1640216138452,2021-12-22 20:35:38,28.5,{},25.0,{},28.75,{}
1640215954632,2021-12-22 20:32:34,28.5,{},25.0,{},28.75,{}
1640215771047,2021-12-22 20:29:31,28.5,{},25.0,{},28.75,{}
1640215587598,2021-12-22 20:26:27,28.5,{},25.0,{},28.75,{}
1640215404058,2021-12-22 20:23:24,28.5,{},25.0,{},28.75,{}
1640215218347,2021-12-22 20:20:18,28.5,{},25.25,{},28.75,{}
1640215034800,2021-12-22 20:17:14,28.5,{},25.25,{},28.75,{}
1640214851200,2021-12-22 20:14:11,28.5,{},25.25,{},28.75,{}
1640214667690,2021-12-22 20:11:07,28.5,{},25.25,{},28.75,{}
1640214483946,2021-12-22 20:08:03,28.5,{},25.25,{},28.75,{}
1640214300556,2021-12-22 20:05:00,28.5,{},25.5,{},28.75,{}
1640214116969,2021-12-22 20:01:56,28.5,{},25.5,{},28.75,{}
1640213931366,2021-12-22 19:58:51,28.5,{},25.75,{},28.75,{}
1640213747801,2021-12-22 19:55:47,28.5,{},25.75,{},28.75,{}
1640213564294,2021-12-22 19:52:44,28.5,{},25.75,{},28.75,{}
1640213380473,2021-12-22 19:49:40,28.5,{},26.0,{},28.75,{}
1640213196705,2021-12-22 19:46:36,28.5,{},26.25,{},28.75,{}
1640213013075,2021-12-22 19:43:33,28.5,{},26.25,{},28.75,{}
1640212829485,2021-12-22 19:40:29,28.5,{},26.5,{},28.75,{}
1640212643558,2021-12-22 19:37:23,28.5,{},26.5,{},28.75,{}
1640212459862,2021-12-22 19:34:19,28.5,{},26.5,{},28.75,{}
1640212276484,2021-12-22 19:31:16,28.5,{},26.5,{},28.75,{}
1640212092890,2021-12-22 19:28:12,28.5,{},26.5,{},28.75,{}
1640211909173,2021-12-22 19:25:09,28.5,{},26.75,{},28.75,{}
1640211725601,2021-12-22 19:22:05,28.5,{},26.75,{},29.0,{}
1640211539628,2021-12-22 19:18:59,28.5,{},26.75,{},29.0,{}
1640211355833,2021-12-22 19:15:55,28.5,{},26.75,{},28.75,{}
1640211172227,2021-12-22 19:12:52,28.5,{},26.75,{},28.75,{}
1640210988824,2021-12-22 19:09:48,28.5,{},27.0,{},29.0,{}
1640210805129,2021-12-22 19:06:45,28.5,{},27.0,{},28.75,{}
1640210621362,2021-12-22 19:03:41,28.5,{},27.0,{},29.0,{}
1640210435519,2021-12-22 19:00:35,28.5,{},27.0,{},29.0,{}
1640210251930,2021-12-22 18:57:31,28.5,{},27.25,{},29.0,{}
1640210068331,2021-12-22 18:54:28,28.5,{},27.25,{},29.0,{}
1640209884777,2021-12-22 18:51:24,28.5,{},27.25,{},29.0,{}
1640209701047,2021-12-22 18:48:21,28.5,{},27.25,{},29.0,{}
1640209517344,2021-12-22 18:45:17,28.5,{},27.5,{},29.0,{}
1640209458545,2021-12-22 18:44:18,28.5,{},27.5,{},29.0,{}
1640169785257,2021-12-22 07:43:05,27.5,{},23.0,{},27.75,{}
1640169601536,2021-12-22 07:40:01,27.5,{},23.0,{},27.75,{}
1640169418141,2021-12-22 07:36:58,27.5,{},23.0,{},27.75,{}
1640169234344,2021-12-22 07:33:54,27.5,{},23.0,{},27.75,{}
1640169048462,2021-12-22 07:30:48,27.5,{},23.0,{},27.75,{}
1640168865147,2021-12-22 07:27:45,27.5,{},23.0,{},27.75,{}
1640168681400,2021-12-22 07:24:41,27.5,{},23.0,{},27.75,{}
1640168497879,2021-12-22 07:21:37,27.5,{},22.75,{},27.75,{}
1640168314128,2021-12-22 07:18:34,27.5,{},22.75,{},27.75,{}
1640168130372,2021-12-22 07:15:30,27.5,{},22.5,{},27.75,{}
1640167946976,2021-12-22 07:12:26,27.5,{},22.5,{},27.75,{}
1640167761121,2021-12-22 07:09:21,27.5,{},22.5,{},27.75,{}
1640167577559,2021-12-22 07:06:17,27.5,{},22.25,{},27.75,{}
1640167393963,2021-12-22 07:03:13,27.5,{},22.25,{},27.75,{}
1640167210502,2021-12-22 07:00:10,27.5,{},22.25,{},27.75,{}
1640167026978,2021-12-22 06:57:06,27.5,{},22.25,{},27.75,{}
1640166831065,2021-12-22 06:53:51,27.5,{},22.0,{},27.75,{}
1640166647799,2021-12-22 06:50:47,27.5,{},22.0,{},27.75,{}
1640166462179,2021-12-22 06:47:42,27.5,{},22.0,{},27.75,{}
1640166278608,2021-12-22 06:44:38,27.5,{},22.0,{},27.75,{}
1640166095315,2021-12-22 06:41:35,27.5,{},21.75,{},27.75,{}
1640165911667,2021-12-22 06:38:31,27.5,{},21.75,{},27.75,{}
1640165728113,2021-12-22 06:35:28,27.5,{},21.75,{},27.75,{}
1640165544718,2021-12-22 06:32:24,27.5,{},21.75,{},27.75,{}
1640165361075,2021-12-22 06:29:21,27.5,{},21.5,{},27.75,{}
1640165175272,2021-12-22 06:26:15,27.5,{},21.5,{},27.75,{}
1640164991574,2021-12-22 06:23:11,27.5,{},21.5,{},27.75,{}
1640164808012,2021-12-22 06:20:08,27.5,{},21.5,{},27.75,{}
1640164624334,2021-12-22 06:17:04,27.5,{},21.5,{},27.75,{}
1640164440788,2021-12-22 06:14:00,27.5,{},21.25,{},27.75,{}
1640164257314,2021-12-22 06:10:57,27.5,{},21.25,{},27.75,{}
1640164071562,2021-12-22 06:07:51,27.5,{},21.25,{},27.75,{}
1640163887908,2021-12-22 06:04:47,27.5,{},21.25,{},27.75,{}
1640163704213,2021-12-22 06:01:44,27.5,{},21.25,{},27.75,{}
1640163520893,2021-12-22 05:58:40,27.5,{},21.25,{},27.75,{}
1640163337092,2021-12-22 05:55:37,27.5,{},21.25,{},27.75,{}
1640163153702,2021-12-22 05:52:33,27.5,{},21.25,{},27.75,{}
1640162970368,2021-12-22 05:49:30,27.5,{},21.25,{},27.75,{}
1640162786639,2021-12-22 05:46:26,27.5,{},21.25,{},27.75,{}
1640162600787,2021-12-22 05:43:20,27.5,{},21.25,{},27.75,{}
1640162417398,2021-12-22 05:40:17,27.5,{},21.0,{},27.75,{}
1640162229512,2021-12-22 05:37:09,27.5,{},21.0,{},27.75,{}
1640162045801,2021-12-22 05:34:05,27.5,{},21.0,{},27.75,{}
1640161862194,2021-12-22 05:31:02,27.5,{},21.0,{},27.75,{}
1640161678811,2021-12-22 05:27:58,27.5,{},20.75,{},27.75,{}
1640161495450,2021-12-22 05:24:55,27.5,{},20.75,{},27.75,{}
1640161309756,2021-12-22 05:21:49,27.5,{},20.75,{},27.75,{}
1640161126027,2021-12-22 05:18:46,27.5,{},20.75,{},27.75,{}
1640160942413,2021-12-22 05:15:42,27.25,{},20.75,{},27.75,{}
1640160759017,2021-12-22 05:12:39,27.25,{},20.75,{},27.75,{}
1640160575422,2021-12-22 05:09:35,27.25,{},20.75,{},27.75,{}
1640160391805,2021-12-22 05:06:31,27.25,{},20.75,{},27.75,{}
1640160208316,2021-12-22 05:03:28,27.25,{},20.75,{},27.75,{}
1640160022481,2021-12-22 05:00:22,27.25,{},20.75,{},27.75,{}
1640159838943,2021-12-22 04:57:18,27.25,{},20.75,{},27.75,{}
1640159655640,2021-12-22 04:54:15,27.25,{},20.75,{},27.75,{}
1640159472045,2021-12-22 04:51:12,27.5,{},20.75,{},27.75,{}
1640159288523,2021-12-22 04:48:08,27.5,{},20.75,{},27.75,{}
1640159105161,2021-12-22 04:45:05,27.5,{},20.75,{},27.75,{}
1640158921428,2021-12-22 04:42:01,27.25,{},20.75,{},27.75,{}
1640158737933,2021-12-22 04:38:57,27.25,{},20.75,{},27.75,{}
1640158552236,2021-12-22 04:35:52,27.5,{},21.0,{},27.75,{}
1640158368903,2021-12-22 04:32:48,27.5,{},21.0,{},27.75,{}
1640158185528,2021-12-22 04:29:45,27.5,{},20.75,{},27.75,{}
1640158002199,2021-12-22 04:26:42,27.5,{},20.75,{},27.75,{}
1640157818647,2021-12-22 04:23:38,27.5,{},20.75,{},27.75,{}
1640157635144,2021-12-22 04:20:35,27.5,{},20.75,{},27.75,{}
1640157451357,2021-12-22 04:17:31,27.5,{},20.75,{},27.75,{}
1640157265201,2021-12-22 04:14:25,27.5,{},20.75,{},27.75,{}
1640157081674,2021-12-22 04:11:21,27.5,{},20.75,{},27.75,{}
1640156898181,2021-12-22 04:08:18,27.5,{},20.75,{},27.75,{}
1640156714647,2021-12-22 04:05:14,27.5,{},21.0,{},27.75,{}
1640156531064,2021-12-22 04:02:11,27.5,{},21.0,{},27.75,{}
1640156347486,2021-12-22 03:59:07,27.5,{},21.0,{},27.75,{}
1640156164035,2021-12-22 03:56:04,27.5,{},21.0,{},27.75,{}
1640155978511,2021-12-22 03:52:58,27.5,{},21.25,{},27.75,{}
1640155794958,2021-12-22 03:49:54,27.5,{},21.0,{},27.75,{}
1640155611387,2021-12-22 03:46:51,27.5,{},21.0,{},27.75,{}
1640155427898,2021-12-22 03:43:47,27.5,{},21.0,{},27.75,{}
1640155244354,2021-12-22 03:40:44,27.5,{},21.0,{},27.75,{}
1640155060552,2021-12-22 03:37:40,27.5,{},21.0,{},27.75,{}
1640154877015,2021-12-22 03:34:37,27.5,{},21.0,{},27.75,{}
1640154691117,2021-12-22 03:31:31,27.5,{},21.0,{},27.75,{}
1640154507414,2021-12-22 03:28:27,27.5,{},21.25,{},27.75,{}
1640154323795,2021-12-22 03:25:23,27.5,{},21.25,{},27.75,{}
1640154140260,2021-12-22 03:22:20,27.5,{},21.25,{},27.75,{}
1640153956719,2021-12-22 03:19:16,27.5,{},21.25,{},27.75,{}
1640153773036,2021-12-22 03:16:13,27.5,{},21.25,{},27.75,{}
1640153589529,2021-12-22 03:13:09,27.25,{},21.25,{},27.75,{}
1640153403832,2021-12-22 03:10:03,27.25,{},21.25,{},27.75,{}
1640153220085,2021-12-22 03:07:00,27.5,{},21.25,{},27.75,{}
1640153036315,2021-12-22 03:03:56,27.5,{},21.25,{},27.75,{}
1640152852714,2021-12-22 03:00:52,27.5,{},21.25,{},27.75,{}
1640152668933,2021-12-22 02:57:48,27.5,{},21.25,{},27.75,{}
1640152485199,2021-12-22 02:54:45,27.5,{},21.25,{},27.75,{}
1640152301623,2021-12-22 02:51:41,27.5,{},21.25,{},27.75,{}
1640152118096,2021-12-22 02:48:38,27.5,{},21.25,{},27.75,{}
1640151931530,2021-12-22 02:45:31,27.5,{},21.25,{},27.75,{}
1640151748175,2021-12-22 02:42:28,27.5,{},21.25,{},27.75,{}
1640151564669,2021-12-22 02:39:24,27.5,{},21.25,{},27.75,{}
1640151380868,2021-12-22 02:36:20,27.5,{},21.25,{},27.75,{}
1640151197103,2021-12-22 02:33:17,27.5,{},21.25,{},27.75,{}
1640151013572,2021-12-22 02:30:13,27.5,{},21.5,{},27.75,{}
1640150830016,2021-12-22 02:27:10,27.5,{},21.5,{},27.75,{}
1640150644135,2021-12-22 02:24:04,27.5,{},21.5,{},27.75,{}
1640150460380,2021-12-22 02:21:00,27.5,{},21.5,{},27.75,{}
1640150276659,2021-12-22 02:17:56,27.5,{},21.5,{},27.75,{}
1640150093345,2021-12-22 02:14:53,27.5,{},21.5,{},27.75,{}
1640149909976,2021-12-22 02:11:49,27.5,{},21.5,{},27.75,{}
1640149726678,2021-12-22 02:08:46,27.5,{},21.5,{},27.75,{}
1640149543144,2021-12-22 02:05:43,27.5,{},21.25,{},27.75,{}
1640149357324,2021-12-22 02:02:37,27.5,{},21.5,{},27.75,{}
1640149170950,2021-12-22 01:59:30,27.5,{},21.5,{},27.75,{}
1640148987625,2021-12-22 01:56:27,27.5,{},21.5,{},27.75,{}
1640148804056,2021-12-22 01:53:24,27.5,{},21.5,{},27.75,{}
1640148620482,2021-12-22 01:50:20,27.5,{},21.5,{},27.75,{}
1640148437021,2021-12-22 01:47:17,27.5,{},21.5,{},27.75,{}
1640148253491,2021-12-22 01:44:13,27.5,{},21.5,{},27.75,{}
1640148067799,2021-12-22 01:41:07,27.5,{},21.5,{},27.75,{}
1640147884207,2021-12-22 01:38:04,27.5,{},21.5,{},27.75,{}
1640147700718,2021-12-22 01:35:00,27.5,{},21.25,{},27.75,{}
1640147517447,2021-12-22 01:31:57,27.5,{},21.25,{},27.75,{}
1640147334059,2021-12-22 01:28:54,27.5,{},21.25,{},27.75,{}
1640147150599,2021-12-22 01:25:50,27.5,{},21.25,{},27.75,{}
1640146966991,2021-12-22 01:22:46,27.5,{},21.25,{},27.75,{}
1640146781211,2021-12-22 01:19:41,27.5,{},21.25,{},27.75,{}
1640146597460,2021-12-22 01:16:37,27.5,{},21.25,{},27.75,{}
1640146414098,2021-12-22 01:13:34,27.5,{},21.25,{},27.75,{}
1640146230588,2021-12-22 01:10:30,27.5,{},21.25,{},27.75,{}
1640146047228,2021-12-22 01:07:27,27.5,{},21.25,{},27.75,{}
1640145863678,2021-12-22 01:04:23,27.5,{},21.25,{},27.75,{}
1640145679940,2021-12-22 01:01:19,27.5,{},21.25,{},27.75,{}
1640145494066,2021-12-22 00:58:14,27.5,{},21.25,{},27.75,{}
1640145310565,2021-12-22 00:55:10,27.5,{},21.25,{},27.75,{}
1640145127055,2021-12-22 00:52:07,27.5,{},21.25,{},27.75,{}
1640144943578,2021-12-22 00:49:03,27.5,{},21.25,{},27.75,{}
1640144759581,2021-12-22 00:45:59,27.5,{},21.25,{},27.75,{}
1640144575878,2021-12-22 00:42:55,27.5,{},21.25,{},27.75,{}
1640144392464,2021-12-22 00:39:52,27.5,{},21.25,{},27.75,{}
1640144206388,2021-12-22 00:36:46,27.5,{},21.25,{},27.75,{}
1640144022670,2021-12-22 00:33:42,27.5,{},21.25,{},27.75,{}
1640143839128,2021-12-22 00:30:39,27.5,{},21.0,{},27.75,{}
1640143655790,2021-12-22 00:27:35,27.5,{},21.25,{},27.75,{}
1640143472039,2021-12-22 00:24:32,27.5,{},21.0,{},27.75,{}
1640143288319,2021-12-22 00:21:28,27.5,{},21.0,{},27.75,{}
1640143102748,2021-12-22 00:18:22,27.5,{},21.25,{},28.0,{}
1640142919252,2021-12-22 00:15:19,27.5,{},21.0,{},27.75,{}
1640142735867,2021-12-22 00:12:15,27.5,{},21.0,{},28.0,{}
1640142552251,2021-12-22 00:09:12,27.5,{},21.0,{},27.75,{}
1640142368922,2021-12-22 00:06:08,27.5,{},21.0,{},27.75,{}
1640142185410,2021-12-22 00:03:05,27.5,{},21.0,{},28.0,{}
1640141999183,2021-12-21 23:59:59,27.5,{},21.25,{},28.0,{}
1640141813621,2021-12-21 23:56:53,27.5,{},21.0,{},28.0,{}
1640141629891,2021-12-21 23:53:49,27.5,{},21.75,{},28.0,{}
1640141446295,2021-12-21 23:50:46,27.5,{},21.25,{},28.0,{}
1640141262525,2021-12-21 23:47:42,27.5,{},21.25,{},28.0,{}
1640141078984,2021-12-21 23:44:38,27.5,{},21.25,{},28.0,{}
1640140895225,2021-12-21 23:41:35,27.5,{},21.5,{},28.0,{}
1640140711645,2021-12-21 23:38:31,27.5,{},21.5,{},28.0,{}
1640140528109,2021-12-21 23:35:28,27.5,{},21.25,{},28.0,{}
1640140342347,2021-12-21 23:32:22,27.5,{},21.25,{},28.0,{}
1640140158684,2021-12-21 23:29:18,27.5,{},21.25,{},28.0,{}
1640139975117,2021-12-21 23:26:15,27.5,{},21.5,{},28.0,{}
1640139791310,2021-12-21 23:23:11,27.5,{},21.75,{},28.0,{}
1640139606296,2021-12-21 23:20:06,27.5,{},21.5,{},28.0,{}
1640139422712,2021-12-21 23:17:02,27.5,{},21.25,{},28.0,{}
1640139239175,2021-12-21 23:13:59,27.5,{},21.25,{},28.0,{}
1640139052717,2021-12-21 23:10:52,27.5,{},21.25,{},28.0,{}
1640138869383,2021-12-21 23:07:49,27.5,{},21.25,{},28.0,{}
1640138685751,2021-12-21 23:04:45,27.75,{},21.25,{},28.0,{}
1640138502349,2021-12-21 23:01:42,27.75,{},21.25,{},28.0,{}
1640138318998,2021-12-21 22:58:38,27.75,{},21.25,{},28.0,{}
1640138134158,2021-12-21 22:55:34,27.75,{},21.25,{},28.0,{}
1640137950547,2021-12-21 22:52:30,27.75,{},21.25,{},28.0,{}
1640137762839,2021-12-21 22:49:22,27.75,{},21.25,{},28.0,{}
1640137578725,2021-12-21 22:46:18,27.75,{},21.25,{},28.0,{}
1640137394190,2021-12-21 22:43:14,27.75,{},21.25,{},28.0,{}
1640137210325,2021-12-21 22:40:10,27.75,{},21.25,{},28.0,{}
1640137026637,2021-12-21 22:37:06,27.75,{},21.5,{},28.0,{}
1640136843137,2021-12-21 22:34:03,27.75,{},21.5,{},28.0,{}
1640136659343,2021-12-21 22:30:59,27.75,{},21.5,{},28.0,{}
1640136473443,2021-12-21 22:27:53,27.75,{},21.5,{},28.0,{}
1640136289866,2021-12-21 22:24:49,27.75,{},21.5,{},28.0,{}
1640136105596,2021-12-21 22:21:45,27.75,{},21.25,{},28.0,{}
1640135921873,2021-12-21 22:18:41,27.75,{},21.5,{},28.0,{}
1640135738493,2021-12-21 22:15:38,27.75,{},21.5,{},28.0,{}
1640135541498,2021-12-21 22:12:21,27.75,{},21.5,{},28.0,{}
1640135357958,2021-12-21 22:09:17,27.75,{},21.5,{},28.0,{}
1640135171973,2021-12-21 22:06:11,27.75,{},21.75,{},28.0,{}
1640134987133,2021-12-21 22:03:07,27.75,{},21.75,{},28.0,{}
1640134803141,2021-12-21 22:00:03,27.75,{},21.75,{},28.0,{}
1640134619240,2021-12-21 21:56:59,27.75,{},21.75,{},28.0,{}
1640134434823,2021-12-21 21:53:54,27.75,{},21.75,{},28.0,{}
1640134250884,2021-12-21 21:50:50,27.75,{},21.75,{},28.0,{}
1640134067238,2021-12-21 21:47:47,27.75,{},21.75,{},28.0,{}
1640133880666,2021-12-21 21:44:40,27.75,{},22.0,{},28.0,{}
1640133697217,2021-12-21 21:41:37,27.75,{},22.0,{},28.0,{}
1640133513661,2021-12-21 21:38:33,27.75,{},22.0,{},28.0,{}
1640133330307,2021-12-21 21:35:30,27.75,{},22.0,{},28.0,{}
1640133146237,2021-12-21 21:32:26,27.75,{},22.0,{},28.0,{}
1640132962878,2021-12-21 21:29:22,27.75,{},22.0,{},28.0,{}
1640132775586,2021-12-21 21:26:15,27.75,{},22.25,{},28.0,{}
1640132591833,2021-12-21 21:23:11,27.75,{},22.0,{},28.0,{}
1640132408211,2021-12-21 21:20:08,27.75,{},22.25,{},28.0,{}
1640132224627,2021-12-21 21:17:04,27.75,{},22.25,{},28.0,{}
1640132040891,2021-12-21 21:14:00,27.75,{},22.25,{},28.0,{}
1640131857286,2021-12-21 21:10:57,27.75,{},22.25,{},28.0,{}
1640131673128,2021-12-21 21:07:53,27.75,{},22.25,{},28.0,{}
1640131487418,2021-12-21 21:04:47,27.75,{},22.25,{},28.0,{}
1640131303707,2021-12-21 21:01:43,27.75,{},22.25,{},28.0,{}
1640131120212,2021-12-21 20:58:40,27.75,{},22.25,{},28.0,{}
